date_key,product_key,location_key,daily_unit_sales,daily_unit_sales_kg,daily_unit_returns_kg,stock_available,stock_out_flag,delivery_time_hours,points_of_distribution,previous_year_sales,previous_year_returns,previous_year_pod,price_per_unit,revenue
20220310,1,42,1100,535.54,39,2442,0,11,60,1107,37,74,25,27500
20220624,6,51,1412,610.98,61,2031,0,7,54,1472,50,112,300,423600
20220218,2,32,683,332.52,36,1670,0,5,152,541,39,66,30,20490
20220418,4,21,1101,485.92,47,1225,0,9,113,1193,57,106,70,77070
20220814,3,38,1630,685.15,76,2339,0,8,190,1490,82,89,60,97800
20220610,3,49,581,253.59,68,2649,0,8,139,633,64,51,60,34860
20220429,4,8,1040,489.61,16,974,0,10,199,1022,8,149,70,72800
20220529,5,18,764,332.35,70,2150,1,7,74,795,63,112,100,76400
20220530,5,52,718,302.76,75,2851,0,8,199,581,66,152,100,71800
20221020,3,60,1698,985.76,43,2830,0,9,56,1585,40,100,60,101880
20220523,4,32,715,307.79,72,2740,0,4,144,725,71,111,70,50050
20220609,2,51,816,340.44,59,2347,0,8,191,883,55,134,30,24480
20220111,3,23,1203,663.66,59,1673,0,10,54,1238,48,119,60,72180
20220518,1,52,1887,963.62,38,2661,0,8,80,1912,39,101,25,47175
20220319,1,13,1907,958.36,16,2212,0,11,56,1819,8,144,25,47675
20220318,1,10,782,365.94,38,2449,0,10,148,759,30,94,25,19550
20220911,3,20,1393,701.52,40,2875,0,11,103,1360,32,83,60,83580
20220915,3,34,506,228.9,22,2120,0,7,115,491,22,150,60,30360
20221116,7,36,1338,763.32,29,2522,1,6,81,1391,26,163,20,26760
20221018,7,46,730,331.88,56,857,0,5,110,582,64,160,20,14600
20220920,7,16,1388,832.5,32,2860,0,11,70,1446,32,158,20,27760
20220326,7,38,1177,630.78,33,2685,0,10,59,1147,31,109,20,23540
20220526,3,41,1989,905.3,33,862,0,6,123,1978,39,94,60,119340
20221119,5,7,1398,687.37,46,2356,0,6,81,1475,37,195,100,139800
20220211,1,38,1590,921.39,63,2523,0,4,198,1496,62,77,25,39750
20220505,6,26,972,453.93,79,2958,0,11,103,932,71,91,300,291600
20220616,1,10,540,305.27,12,1543,0,11,99,489,6,195,25,13500
20220829,6,27,797,420.29,25,1018,0,4,164,668,26,198,300,239100
20221007,2,43,1079,556.65,39,1149,0,10,104,1089,47,91,30,32370
20220707,5,34,1848,1000.39,64,2109,0,5,122,1919,63,153,100,184800
20221029,4,39,860,460.8,70,2434,1,4,126,804,78,157,70,60200
20220119,3,58,1357,731.95,38,2198,0,10,71,1256,29,162,60,81420
20220309,1,51,1444,734.72,33,2537,0,10,147,1413,26,110,25,36100
20220806,5,37,904,470.11,55,824,0,10,157,820,52,187,100,90400
20220412,1,58,685,363.48,48,1108,1,6,75,655,52,102,25,17125
20220211,3,18,974,499.02,77,2154,1,4,78,904,78,135,60,58440
20221015,5,16,1015,585.95,14,1075,0,8,156,1061,3,170,100,101500
20220616,2,61,663,321.75,10,2567,0,7,67,539,12,114,30,19890
20220419,3,34,832,403.74,78,2642,0,10,118,711,74,79,60,49920
20220205,1,27,1419,621.53,44,2243,1,10,116,1299,33,138,25,35475
20220820,7,13,1431,639.42,31,2471,0,10,67,1427,39,195,20,28620
20220817,6,27,835,396.75,10,1307,0,8,62,688,9,62,300,250500
20221219,1,11,645,367.56,37,1871,0,10,68,507,45,96,25,16125
20220613,1,59,844,367.17,57,1198,1,10,124,762,45,64,25,21100
20220314,3,27,1703,806.99,16,2577,1,8,175,1561,25,149,60,102180
20220516,5,42,515,276.01,30,1210,1,7,128,388,22,65,100,51500
20221219,1,3,938,430.78,26,2344,1,6,86,1017,29,148,25,23450
20220311,7,31,1491,768.6,53,2232,0,10,62,1408,49,167,20,29820
20220715,2,15,934,519.57,61,1991,0,6,165,1019,70,72,30,28020
20220926,3,40,597,290.55,19,1216,0,11,182,645,25,72,60,35820
20220218,2,50,1629,722.77,19,1667,0,5,106,1700,27,63,30,48870
20221112,6,7,576,240.91,34,2278,0,9,89,537,27,191,300,172800
20220510,1,21,1316,591.82,45,2872,1,4,79,1252,40,151,25,32900
20220105,2,23,872,519.53,78,2854,0,10,136,850,80,57,30,26160
20220127,6,39,1075,620.75,12,1989,0,4,95,1111,6,139,300,322500
20220609,5,58,1497,855.01,42,2193,0,4,151,1436,45,97,100,149700
20220529,5,13,1678,715.42,49,1678,0,7,72,1550,44,76,100,167800
20220921,7,41,1400,671.38,44,2718,0,11,187,1294,49,58,20,28000
20220818,4,31,1848,880.55,48,1041,0,8,184,1761,41,116,70,129360
20220719,1,41,1592,814.27,25,1216,0,7,104,1641,31,162,25,39800
20220219,7,60,1899,781.42,74,2464,0,9,120,1786,65,142,20,37980
20220308,2,30,782,426.49,72,2437,0,9,184,654,78,120,30,23460
20221027,1,50,1865,828.07,66,2038,0,9,144,1845,71,61,25,46625
20220227,7,3,586,315.3,45,2980,0,4,181,569,32,87,20,11720
20220916,6,17,1889,968.27,28,2396,0,7,199,1845,28,160,300,566700
20221208,4,15,1572,855.5,70,2371,0,8,127,1444,64,189,70,110040
20221122,5,32,685,402.15,15,2689,0,7,145,760,19,82,100,68500
20220510,5,58,581,269.96,78,1830,0,9,83,631,65,187,100,58100
20220803,6,60,866,471.22,35,2369,0,6,57,742,43,130,300,259800
20220621,6,18,1580,934.44,35,1614,0,6,73,1651,26,103,300,474000
20220915,6,9,566,272.89,17,1858,0,10,185,633,3,162,300,169800
20220412,6,41,1695,891.71,52,903,0,10,118,1762,53,104,300,508500
20220728,2,55,1629,964.59,77,1223,0,10,162,1487,86,78,30,48870
20221018,1,51,1200,660.85,78,1789,1,11,122,1179,67,59,25,30000
20221220,2,47,1662,719.58,75,2608,0,4,121,1726,81,129,30,49860
20221013,4,11,1908,1091.38,73,2968,0,7,187,1911,59,181,70,133560
20220426,7,32,1831,1092.92,27,836,0,5,175,1903,26,79,20,36620
20220921,6,48,1763,796.29,16,2307,1,8,120,1851,14,163,300,528900
20220530,3,47,1708,721.11,22,1940,0,11,109,1664,23,109,60,102480
20221027,1,45,1703,852.78,24,1448,0,9,176,1601,31,177,25,42575
20220205,3,11,1451,615.33,29,1356,0,7,73,1548,35,156,60,87060
20221129,3,52,1280,592.56,30,1725,0,9,149,1143,30,139,60,76800
20221014,7,47,1887,1124.36,52,2127,0,7,84,1895,47,132,20,37740
20221030,7,37,1956,858.5,60,1672,0,5,119,1926,48,61,20,39120
20221107,6,22,796,412.59,74,1584,0,10,164,774,62,105,300,238800
20220727,2,9,849,448.78,56,843,0,8,159,839,65,183,30,25470
20220416,7,63,1788,806.91,67,1620,0,11,88,1718,56,190,20,35760
20220607,3,44,1116,479.4,46,2706,0,9,94,1081,54,113,60,66960
20220501,4,2,1876,1096.97,41,2450,0,6,76,1806,46,78,70,131320
20220224,3,52,1160,680.66,18,2843,0,11,54,1164,14,54,60,69600
20220112,5,24,1415,664.93,13,2229,0,7,185,1388,21,163,100,141500
20220525,2,50,1873,834.57,61,1878,0,11,148,1812,68,131,30,56190
20220516,4,49,1407,643.48,30,1776,0,9,153,1426,32,63,70,98490
20220103,1,52,1249,622.46,31,2438,0,10,57,1114,41,54,25,31225
20220524,2,40,1568,929.93,45,1055,0,6,53,1491,32,104,30,47040
20220130,6,20,1181,503.05,55,1589,0,4,135,1047,60,165,300,354300
20220825,7,42,1270,738.25,79,1294,0,11,184,1321,80,68,20,25400
20221006,1,20,594,315.57,42,1006,0,9,78,453,33,132,25,14850
20221214,1,54,816,367.6,78,1640,0,7,65,842,87,168,25,20400
20220425,7,29,1068,517.46,14,2184,0,5,68,1153,12,105,20,21360
20220414,1,22,1637,906.84,39,2869,1,7,197,1584,33,118,25,40925
20220428,6,38,1821,1003.49,62,2082,0,10,175,1887,53,163,300,546300
20220105,1,34,1585,775.42,56,1782,0,10,168,1654,65,161,25,39625
20221226,1,18,1795,853.8,60,1344,1,11,102,1832,49,86,25,44875
20220905,5,26,1223,498.78,13,2171,0,6,177,1251,0,59,100,122300
20221230,5,46,1561,874.79,46,2979,0,10,59,1544,46,65,100,156100
20221117,3,59,1107,507.28,34,1777,0,6,178,1175,38,123,60,66420
20220501,2,44,1375,563.9,41,2853,0,7,121,1367,36,78,30,41250
20221013,6,62,772,446.01,49,2757,1,6,89,805,38,69,300,231600
20220529,1,44,1656,805.74,49,831,0,7,147,1708,35,157,25,41400
20220325,4,26,595,356.96,18,898,0,8,155,532,13,70,70,41650
20220819,4,40,1039,426.94,26,2099,0,7,55,1117,27,54,70,72730
20221015,5,32,1057,458.77,36,1972,0,11,77,1076,40,151,100,105700
20220610,1,8,1465,652.25,64,2545,0,10,189,1488,62,148,25,36625
20220929,5,11,1346,701.12,28,1342,0,5,188,1294,17,175,100,134600
20220207,6,25,1926,842.47,47,2598,0,7,185,1822,34,95,300,577800
20220814,4,44,1765,991.41,40,2295,0,10,197,1722,37,52,70,123550
20220522,7,58,1029,502.65,79,2072,0,4,59,917,73,154,20,20580
20221019,5,37,1760,826.88,38,1635,0,4,127,1837,38,144,100,176000
20220531,1,30,1011,457.22,34,1942,1,7,102,966,24,184,25,25275
20220424,5,29,1970,1165.25,51,2436,1,4,133,2066,43,87,100,197000
20220825,2,11,1270,660.06,22,2319,0,4,122,1259,29,111,30,38100
20220307,2,63,1548,820.69,59,839,0,11,159,1565,65,69,30,46440
20221227,5,10,501,300.05,18,2763,0,8,97,476,8,194,100,50100
20221207,6,9,1912,1069.92,73,1156,0,7,155,1975,82,96,300,573600
20220915,5,19,1885,840.54,34,1607,0,6,168,1756,40,194,100,188500
20220906,2,10,1248,539.59,51,1608,1,11,71,1119,39,110,30,37440
20221127,5,44,1043,436.19,29,2745,0,11,179,990,26,93,100,104300
20221119,3,4,1938,1054.12,14,1646,0,7,150,1934,20,195,60,116280
20220629,6,63,677,297.61,65,2224,0,9,76,633,70,63,300,203100
20220709,4,27,1000,426.08,21,1084,0,7,193,859,30,72,70,70000
20220603,2,24,644,344,48,2133,0,9,114,658,50,154,30,19320
20220715,7,43,1589,713.94,54,2315,0,10,183,1674,63,165,20,31780
20221107,7,31,1294,748.38,37,2854,0,4,164,1354,31,111,20,25880
20220919,5,19,1180,536.1,63,1323,1,10,50,1046,65,152,100,118000
20220523,6,5,1813,980.33,55,1735,0,6,71,1846,58,109,300,543900
20221208,6,40,1588,845.53,38,999,0,10,93,1514,41,80,300,476400
20221112,5,14,1208,659.64,52,2957,0,7,55,1234,42,66,100,120800
20220411,1,60,860,400.65,76,2962,1,11,102,912,83,67,25,21500
20220901,1,55,791,433.05,39,2148,0,9,136,734,26,128,25,19775
20220112,6,8,924,525.89,30,2942,0,11,119,849,37,132,300,277200
20220827,4,5,958,497.6,76,1375,0,10,139,1004,63,161,70,67060
20220218,1,28,824,351.4,47,1058,0,9,137,872,53,53,25,20600
20220211,4,47,1068,488.87,25,2183,1,8,143,1158,15,176,70,74760
20220615,3,57,1870,1096.29,74,2369,0,7,132,1942,76,180,60,112200
20220323,6,42,891,409.91,42,1212,0,8,122,786,48,105,300,267300
20221018,5,25,1458,593.62,54,1771,0,7,184,1454,64,73,100,145800
20220607,3,35,1056,483.62,28,2676,0,5,145,999,16,116,60,63360
20220804,3,19,530,310.02,63,2352,0,4,136,485,63,172,60,31800
20220607,1,5,1575,718.43,22,2178,0,10,102,1589,13,135,25,39375
20220514,2,9,892,490.53,55,1498,0,5,95,773,50,50,30,26760
20220308,6,59,1008,517.58,66,1225,0,11,60,1002,58,92,300,302400
20221202,5,40,765,448.69,28,2645,1,4,141,710,23,100,100,76500
20220107,3,16,916,497.61,35,2271,0,11,62,952,40,113,60,54960
20220114,3,33,1793,965.88,22,2136,0,9,181,1860,31,91,60,107580
20220314,3,52,1089,628.08,26,2627,0,11,165,1109,12,164,60,65340
20220612,7,23,593,316.07,66,1533,0,9,188,586,66,77,20,11860
20220307,1,26,938,413.37,35,1287,0,5,136,934,33,130,25,23450
20221213,5,48,800,421.21,69,975,0,4,147,810,55,148,100,80000
20220510,3,63,828,395.35,70,2631,0,6,64,747,75,60,60,49680
20220725,4,52,785,323.19,52,877,0,7,198,685,50,154,70,54950
20221003,4,26,1261,510.1,53,2317,0,8,113,1190,48,154,70,88270
20220913,1,50,708,386.19,70,1674,1,7,92,663,61,88,25,17700
20220923,2,58,1153,492.1,53,2829,0,10,118,1143,48,89,30,34590
20220125,2,41,523,279.34,37,1042,0,6,170,527,35,152,30,15690
20221008,4,32,659,279.7,54,1642,0,9,199,574,58,122,70,46130
20220910,6,2,554,235.48,55,946,0,4,148,476,53,56,300,166200
20221106,2,37,789,363.91,32,1890,0,6,89,675,34,180,30,23670
20221016,3,13,500,207.98,10,2101,0,6,124,587,14,197,60,30000
20220613,7,6,1991,981.9,14,2782,0,10,158,1898,5,129,20,39820
20220405,1,33,1537,760.04,75,948,0,11,159,1540,66,92,25,38425
20220927,1,16,565,338.13,16,1812,0,4,63,443,5,97,25,14125
20221117,5,47,1808,898.66,51,941,0,4,161,1824,41,157,100,180800
20220420,2,5,1411,643.48,33,1902,0,5,93,1396,28,169,30,42330
20221202,3,12,1443,763.71,74,1392,1,5,159,1376,60,199,60,86580
20221106,4,48,1485,744.03,47,2701,0,7,199,1580,54,76,70,103950
20220826,6,29,554,313.75,26,2325,1,11,81,652,36,158,300,166200
20220125,7,14,1151,661.31,41,1916,0,9,60,1071,44,78,20,23020
20220521,1,50,1031,440.36,34,818,1,8,125,1129,21,57,25,25775
20220427,7,42,727,295,54,1500,0,9,173,791,44,155,20,14540
20220125,5,33,1114,632.82,27,2143,0,6,131,1060,34,194,100,111400
20220320,6,2,894,501.56,67,1800,1,5,134,875,64,121,300,268200
20220309,3,63,1411,642.88,58,1876,0,11,182,1456,54,54,60,84660
20220622,4,13,1575,696.9,42,2327,0,7,189,1599,38,164,70,110250
20220112,5,38,868,493.51,11,2842,1,4,152,961,14,147,100,86800
20221015,2,8,1410,776.13,28,2948,0,6,95,1407,23,167,30,42300
20220508,2,3,1428,745.75,64,1275,0,9,88,1321,72,76,30,42840
20220406,2,32,1343,800.79,37,1205,1,6,131,1380,25,134,30,40290
20220402,2,20,812,346.45,46,1198,0,6,73,762,44,104,30,24360
20220521,6,55,820,424.35,69,1887,0,9,67,916,75,185,300,246000
20220131,1,50,659,327.96,22,2598,0,4,79,755,32,69,25,16475
20221130,4,25,1606,835.07,73,2878,0,9,129,1649,59,136,70,112420
20220120,1,56,1646,763.58,46,1829,0,9,82,1658,43,89,25,41150
20220526,5,46,1180,575.19,18,1605,0,11,72,1155,9,102,100,118000
20221112,6,42,776,375.6,51,1895,0,7,170,791,49,97,300,232800
20220609,7,42,1435,737.53,18,1512,0,9,113,1511,19,85,20,28700
20221215,1,15,1032,549.85,27,1992,0,10,161,926,18,186,25,25800
20220212,3,60,754,348.37,39,2946,0,9,188,707,36,80,60,45240
20220911,5,27,1685,926.03,76,2347,0,7,92,1536,68,142,100,168500
20220510,6,62,818,398.82,59,2043,0,7,98,914,69,116,300,245400
20220301,1,44,1123,481.18,38,1342,0,6,131,998,43,73,25,28075
20220531,5,46,1306,568.33,59,980,0,6,103,1317,47,80,100,130600
20221014,3,51,692,395.86,68,2137,0,4,195,741,71,92,60,41520
20220105,6,11,566,296.79,16,2420,0,8,77,430,2,103,300,169800
20220923,3,57,654,306.48,49,2263,0,6,147,683,42,76,60,39240
20221211,5,6,844,378.99,30,1361,1,7,139,698,39,64,100,84400
20220510,4,61,864,396.7,50,1309,0,5,97,764,45,81,70,60480
20220924,3,5,1917,976.67,54,2089,1,9,191,1817,47,185,60,115020
20220627,5,17,1134,647,24,1643,0,11,76,1161,24,95,100,113400
20220910,5,43,1843,751.62,67,1122,0,7,163,1746,64,139,100,184300
20220225,2,25,630,255.78,22,1880,0,4,125,616,30,132,30,18900
20220324,5,24,1005,474.27,35,1846,0,9,136,995,26,132,100,100500
20220409,6,11,1564,626.96,15,2139,0,9,54,1418,11,92,300,469200
20220529,6,35,972,485.25,15,1739,0,10,122,995,5,74,300,291600
20221125,5,30,1832,1060.82,38,1136,0,9,52,1694,46,96,100,183200
20220605,7,27,660,363.7,12,2175,0,11,175,684,21,69,20,13200
20220709,5,50,1210,505.15,36,2998,0,5,60,1164,31,189,100,121000
20220920,2,49,629,285.32,31,1869,0,8,57,645,27,106,30,18870
20220321,6,45,504,234.94,75,2511,0,10,192,378,78,160,300,151200
20220909,2,28,1076,450.38,26,2583,0,8,171,1174,22,143,30,32280
20220407,2,54,1086,511.31,15,1203,0,4,80,1085,3,95,30,32580
20220917,2,45,1377,570.33,33,2698,0,11,189,1345,20,127,30,41310
20220917,4,26,1688,713.4,38,1178,0,9,57,1542,27,58,70,118160
20220413,3,6,1418,847.88,30,2180,0,8,137,1275,22,54,60,85080
20220209,4,48,1523,733.7,75,2454,0,11,92,1488,76,188,70,106610
20220930,6,17,655,377.71,35,1249,0,9,171,753,32,57,300,196500
20220411,1,41,1271,648.82,53,1523,0,11,136,1354,44,103,25,31775
20221225,4,58,1565,874.42,63,2746,0,10,122,1453,63,63,70,109550
20221104,5,46,718,410.32,44,2768,0,7,115,738,42,167,100,71800
20220809,3,21,961,501.34,36,1004,0,8,89,989,40,187,60,57660
20221104,6,49,1680,913.65,39,888,0,6,103,1685,26,163,300,504000
20220504,5,42,1035,511.52,39,1792,0,8,79,900,35,141,100,103500
20220819,7,56,1107,600.65,39,939,0,11,59,1122,27,60,20,22140
20220627,6,13,515,237.36,23,2857,0,4,58,409,27,51,300,154500
20220304,3,46,1733,1009.62,46,2571,0,6,53,1747,43,132,60,103980
20220426,5,59,1677,820.91,35,2105,1,6,136,1612,33,80,100,167700
20220710,5,22,1649,809.71,54,2139,0,7,101,1674,46,111,100,164900
20220303,7,17,1933,1035.99,58,1018,0,10,65,1818,57,159,20,38660
20220913,3,47,564,332.13,78,959,0,6,187,515,80,96,60,33840
20220107,4,11,886,498.75,62,2652,0,10,67,788,56,151,70,62020
20220604,1,33,1274,591.94,68,1396,0,10,93,1217,78,105,25,31850
20220402,3,39,1674,836.68,63,1285,0,9,186,1680,64,59,60,100440
20220114,6,15,1425,651.04,67,2034,0,7,189,1402,61,190,300,427500
20220817,6,4,623,304.79,43,2153,0,4,138,629,47,110,300,186900
20220327,4,57,986,506.63,17,2378,0,5,60,925,19,179,70,69020
20220513,5,6,1032,553.58,14,1241,0,7,105,1015,7,86,100,103200
20220702,5,34,1692,849.37,57,2895,0,7,86,1624,63,149,100,169200
20220303,1,46,704,288.66,26,2182,0,11,56,711,35,61,25,17600
20220807,7,49,1950,1071.2,10,1652,0,5,134,1978,4,150,20,39000
20220903,5,22,1254,683.52,60,2336,0,10,67,1264,56,70,100,125400
20220818,2,15,655,372.21,29,2969,0,7,117,719,22,98,30,19650
20220320,1,6,680,297.52,19,2577,0,10,195,743,24,108,25,17000
20220529,3,3,1063,551.04,26,2758,0,5,155,1026,20,76,60,63780
20220518,1,14,1379,659.09,10,1263,0,6,170,1403,0,64,25,34475
20221110,7,12,1580,869.37,73,2460,0,9,59,1627,69,178,20,31600
20220306,7,17,1069,565.1,42,2689,0,9,61,1043,38,194,20,21380
20220113,1,1,513,221.5,11,2513,0,7,146,438,15,176,25,12825
20220801,6,12,1583,750.4,64,2003,0,5,59,1646,62,151,300,474900
20220830,4,46,1572,668.35,72,1883,0,9,175,1471,72,84,70,110040
20220801,5,36,1979,1091.18,37,2823,0,8,173,1891,33,96,100,197900
20220630,1,37,919,482.33,19,918,0,5,96,805,21,62,25,22975
20221204,6,50,997,511.04,16,912,1,9,192,1013,15,164,300,299100
20220622,3,17,1950,1061.97,66,2929,0,9,179,1958,70,154,60,117000
20220609,3,27,880,506.21,42,2874,0,11,175,731,37,158,60,52800
20220613,3,60,795,415.7,32,2044,0,5,156,747,20,198,60,47700
20220707,2,13,1470,784.67,25,2509,0,4,147,1399,11,155,30,44100
20220710,3,31,725,348.34,77,2253,0,6,161,753,74,199,60,43500
20221104,4,59,1379,632.63,33,1240,1,9,101,1232,24,85,70,96530
20220913,7,58,1678,842.51,50,2905,1,7,125,1631,55,125,20,33560
20220702,6,34,565,266.86,32,1034,0,6,147,657,19,124,300,169500
20220427,4,16,516,305.38,75,2645,0,9,126,567,64,101,70,36120
20221009,6,26,1704,949.3,57,2402,0,4,132,1621,44,75,300,511200
